timeSeriesDesc,geoLevelDesc,geoLevelValueDesc,label,counts,countsPercentage,countsMales,countsPercentageMales,countsFemales,countsPercentageFemales,Province,District,Municipality,ReportType
Census 2022,Municipality,Govan Mbeki,Completed Primary,6141,3.2,,,,,Mpumalanga,Gert Sibande,Govan Mbeki,DsHighestLevelEducations
Census 2022,Municipality,Govan Mbeki,Some Secondary,63165,32.5,,,,,Mpumalanga,Gert Sibande,Govan Mbeki,DsHighestLevelEducations
Census 2022,Municipality,Govan Mbeki,Grade 12/Std10,81467,41.9,,,,,Mpumalanga,Gert Sibande,Govan Mbeki,DsHighestLevelEducations
Census 2022,Municipality,Govan Mbeki,Higher Education,15714,8.1,,,,,Mpumalanga,Gert Sibande,Govan Mbeki,DsHighestLevelEducations
Census 2022,Municipality,Govan Mbeki,Other,1103,0.6,,,,,Mpumalanga,Gert Sibande,Govan Mbeki,DsHighestLevelEducations
Census 2022,Municipality,Lekwa,No Schooling,5768,7.6,,,,,Mpumalanga,Gert Sibande,Lekwa,DsHighestLevelEducations
Census 2022,Municipality,Lekwa,Some Primary,6888,9.1,,,,,Mpumalanga,Gert Sibande,Lekwa,DsHighestLevelEducations
Census 2022,Municipality,Lekwa,Completed Primary,2772,3.7,,,,,Mpumalanga,Gert Sibande,Lekwa,DsHighestLevelEducations
Census 2022,Municipality,Lekwa,Some Secondary,25519,33.8,,,,,Mpumalanga,Gert Sibande,Lekwa,DsHighestLevelEducations
Census 2022,Municipality,Lekwa,Grade 12/Std10,26951,35.7,,,,,Mpumalanga,Gert Sibande,Lekwa,DsHighestLevelEducations
Census 2022,Municipality,Lekwa,Higher Education,7080,9.4,,,,,Mpumalanga,Gert Sibande,Lekwa,DsHighestLevelEducations
Census 2022,Municipality,Lekwa,Other,533,0.7,,,,,Mpumalanga,Gert Sibande,Lekwa,DsHighestLevelEducations
Census 2022,Municipality,Mkhondo,No Schooling,16592,11.2,,,,,Mpumalanga,Gert Sibande,Mkhondo,DsHighestLevelEducations
Census 2022,Municipality,Mkhondo,Some Primary,15664,10.6,,,,,Mpumalanga,Gert Sibande,Mkhondo,DsHighestLevelEducations
Census 2022,Municipality,Mkhondo,Completed Primary,6585,4.5,,,,,Mpumalanga,Gert Sibande,Mkhondo,DsHighestLevelEducations
Census 2022,Municipality,Mkhondo,Some Secondary,50459,34.1,,,,,Mpumalanga,Gert Sibande,Mkhondo,DsHighestLevelEducations
Census 2022,Municipality,Mkhondo,Grade 12/Std10,52242,35.3,,,,,Mpumalanga,Gert Sibande,Mkhondo,DsHighestLevelEducations
Census 2022,Municipality,Mkhondo,Higher Education,5857,4.0,,,,,Mpumalanga,Gert Sibande,Mkhondo,DsHighestLevelEducations
Census 2022,Municipality,Mkhondo,Other,404,0.3,,,,,Mpumalanga,Gert Sibande,Mkhondo,DsHighestLevelEducations
Census 2022,Municipality,Msukaligwa,No Schooling,13378,10.9,,,,,Mpumalanga,Gert Sibande,Msukaligwa,DsHighestLevelEducations
Census 2022,Municipality,Msukaligwa,Some Primary,8720,7.1,,,,,Mpumalanga,Gert Sibande,Msukaligwa,DsHighestLevelEducations
Census 2022,Municipality,Msukaligwa,Completed Primary,4093,3.3,,,,,Mpumalanga,Gert Sibande,Msukaligwa,DsHighestLevelEducations
Census 2022,Municipality,Msukaligwa,Some Secondary,39756,32.4,,,,,Mpumalanga,Gert Sibande,Msukaligwa,DsHighestLevelEducations
Census 2022,Municipality,Msukaligwa,Grade 12/Std10,47428,38.7,,,,,Mpumalanga,Gert Sibande,Msukaligwa,DsHighestLevelEducations
Census 2022,Municipality,Msukaligwa,Higher Education,8696,7.1,,,,,Mpumalanga,Gert Sibande,Msukaligwa,DsHighestLevelEducations
Census 2022,Municipality,Msukaligwa,Other,614,0.5,,,,,Mpumalanga,Gert Sibande,Msukaligwa,DsHighestLevelEducations
Census 2022,Municipality,Dr JS Moroka,No Schooling,23924,12.8,,,,,Mpumalanga,Nkangala,Dr JS Moroka,DsHighestLevelEducations
Census 2022,Municipality,Dr JS Moroka,Some Primary,17472,9.4,,,,,Mpumalanga,Nkangala,Dr JS Moroka,DsHighestLevelEducations
Census 2022,Municipality,Dr JS Moroka,Completed Primary,7374,4.0,,,,,Mpumalanga,Nkangala,Dr JS Moroka,DsHighestLevelEducations
Census 2022,Municipality,Dr JS Moroka,Some Secondary,56470,30.3,,,,,Mpumalanga,Nkangala,Dr JS Moroka,DsHighestLevelEducations
Census 2022,Municipality,Dr JS Moroka,Grade 12/Std10,68256,36.6,,,,,Mpumalanga,Nkangala,Dr JS Moroka,DsHighestLevelEducations
Census 2022,Municipality,Dr JS Moroka,Higher Education,12108,6.5,,,,,Mpumalanga,Nkangala,Dr JS Moroka,DsHighestLevelEducations
Census 2022,Municipality,Dr JS Moroka,Other,1055,0.6,,,,,Mpumalanga,Nkangala,Dr JS Moroka,DsHighestLevelEducations
Census 2022,Municipality,Emakhazeni,No Schooling,4251,13.2,,,,,Mpumalanga,Nkangala,Emakhazeni,DsHighestLevelEducations
Census 2022,Municipality,Emakhazeni,Some Primary,2018,6.3,,,,,Mpumalanga,Nkangala,Emakhazeni,DsHighestLevelEducations
Census 2022,Municipality,Emakhazeni,Completed Primary,975,3.0,,,,,Mpumalanga,Nkangala,Emakhazeni,DsHighestLevelEducations
Census 2022,Municipality,Emakhazeni,Some Secondary,9393,29.2,,,,,Mpumalanga,Nkangala,Emakhazeni,DsHighestLevelEducations
Census 2022,Municipality,Emakhazeni,Grade 12/Std10,13298,41.4,,,,,Mpumalanga,Nkangala,Emakhazeni,DsHighestLevelEducations
Census 2022,Municipality,Emakhazeni,Higher Education,1984,6.2,,,,,Mpumalanga,Nkangala,Emakhazeni,DsHighestLevelEducations
Census 2022,Municipality,Emakhazeni,Other,216,0.7,,,,,Mpumalanga,Nkangala,Emakhazeni,DsHighestLevelEducations
Census 2022,Municipality,Emalahleni,No Schooling,13965,5.1,,,,,Mpumalanga,Nkangala,Emalahleni,DsHighestLevelEducations
Census 2022,Municipality,Emalahleni,Some Primary,14931,5.4,,,,,Mpumalanga,Nkangala,Emalahleni,DsHighestLevelEducations
Census 2022,Municipality,Emalahleni,Completed Primary,8202,3.0,,,,,Mpumalanga,Nkangala,Emalahleni,DsHighestLevelEducations
Census 2022,Municipality,Emalahleni,Some Secondary,92800,33.8,,,,,Mpumalanga,Nkangala,Emalahleni,DsHighestLevelEducations
Census 2022,Municipality,Emalahleni,Grade 12/Std10,115720,42.1,,,,,Mpumalanga,Nkangala,Emalahleni,DsHighestLevelEducations
Census 2022,Municipality,Emalahleni,Higher Education,26716,9.7,,,,,Mpumalanga,Nkangala,Emalahleni,DsHighestLevelEducations
Census 2022,Municipality,Emalahleni,Other,2253,0.8,,,,,Mpumalanga,Nkangala,Emalahleni,DsHighestLevelEducations
Census 2022,Municipality,Steve Tshwete,No Schooling,10232,6.5,,,,,Mpumalanga,Nkangala,Steve Tshwete,DsHighestLevelEducations
Census 2022,Municipality,Steve Tshwete,Some Primary,8326,5.3,,,,,Mpumalanga,Nkangala,Steve Tshwete,DsHighestLevelEducations
Census 2022,Municipality,Steve Tshwete,Completed Primary,4393,2.8,,,,,Mpumalanga,Nkangala,Steve Tshwete,DsHighestLevelEducations
Census 2022,Municipality,Steve Tshwete,Some Secondary,43072,27.2,,,,,Mpumalanga,Nkangala,Steve Tshwete,DsHighestLevelEducations
Census 2022,Municipality,Steve Tshwete,Grade 12/Std10,73585,46.5,,,,,Mpumalanga,Nkangala,Steve Tshwete,DsHighestLevelEducations
Census 2022,Municipality,Steve Tshwete,Higher Education,17266,10.9,,,,,Mpumalanga,Nkangala,Steve Tshwete,DsHighestLevelEducations
Census 2022,Municipality,Steve Tshwete,Other,1396,0.9,,,,,Mpumalanga,Nkangala,Steve Tshwete,DsHighestLevelEducations
Census 2022,Municipality,Thembisile,No Schooling,33335,13.1,,,,,Mpumalanga,Nkangala,Thembisile,DsHighestLevelEducations
Census 2022,Municipality,Thembisile,Some Primary,20066,7.9,,,,,Mpumalanga,Nkangala,Thembisile,DsHighestLevelEducations
Census 2022,Municipality,Thembisile,Completed Primary,8577,3.4,,,,,Mpumalanga,Nkangala,Thembisile,DsHighestLevelEducations
Census 2022,Municipality,Thembisile,Some Secondary,74238,29.3,,,,,Mpumalanga,Nkangala,Thembisile,DsHighestLevelEducations
Census 2022,Municipality,Thembisile,Grade 12/Std10,102661,40.5,,,,,Mpumalanga,Nkangala,Thembisile,DsHighestLevelEducations
Census 2022,Municipality,Thembisile,Higher Education,13665,5.4,,,,,Mpumalanga,Nkangala,Thembisile,DsHighestLevelEducations
Census 2022,Municipality,Thembisile,Other,1220,0.5,,,,,Mpumalanga,Nkangala,Thembisile,DsHighestLevelEducations
Census 2022,Municipality,Victor Khanye,No Schooling,5404,8.0,,,,,Mpumalanga,Nkangala,Victor Khanye,DsHighestLevelEducations
Census 2022,Municipality,Victor Khanye,Some Primary,5660,8.4,,,,,Mpumalanga,Nkangala,Victor Khanye,DsHighestLevelEducations
Census 2022,Municipality,Victor Khanye,Completed Primary,2792,4.2,,,,,Mpumalanga,Nkangala,Victor Khanye,DsHighestLevelEducations
Census 2022,Municipality,Victor Khanye,Some Secondary,25829,38.4,,,,,Mpumalanga,Nkangala,Victor Khanye,DsHighestLevelEducations
Census 2022,Municipality,Victor Khanye,Grade 12/Std10,24745,36.8,,,,,Mpumalanga,Nkangala,Victor Khanye,DsHighestLevelEducations
Census 2022,Municipality,Victor Khanye,Higher Education,2584,3.8,,,,,Mpumalanga,Nkangala,Victor Khanye,DsHighestLevelEducations
Census 2022,Municipality,Victor Khanye,Other,257,0.4,,,,,Mpumalanga,Nkangala,Victor Khanye,DsHighestLevelEducations
Census 2022,Municipality,Kgetlengrivier,No Schooling,2637,8.5,,,,,North West,Bojanala,Kgetlengrivier,DsHighestLevelEducations
Census 2022,Municipality,Kgetlengrivier,Some Primary,3919,12.7,,,,,North West,Bojanala,Kgetlengrivier,DsHighestLevelEducations
Census 2022,Municipality,Kgetlengrivier,Completed Primary,1651,5.3,,,,,North West,Bojanala,Kgetlengrivier,DsHighestLevelEducations
Census 2022,Municipality,Kgetlengrivier,Some Secondary,10334,33.4,,,,,North West,Bojanala,Kgetlengrivier,DsHighestLevelEducations
Census 2022,Municipality,Kgetlengrivier,Grade 12/Std10,10358,33.5,,,,,North West,Bojanala,Kgetlengrivier,DsHighestLevelEducations
Census 2022,Municipality,Kgetlengrivier,Higher Education,1736,5.6,,,,,North West,Bojanala,Kgetlengrivier,DsHighestLevelEducations
Census 2022,Municipality,Kgetlengrivier,Other,293,0.9,,,,,North West,Bojanala,Kgetlengrivier,DsHighestLevelEducations
Census 2022,Municipality,Madibeng,No Schooling,19751,6.2,,,,,North West,Bojanala,Madibeng,DsHighestLevelEducations
Census 2022,Municipality,Madibeng,Some Primary,26509,8.3,,,,,North West,Bojanala,Madibeng,DsHighestLevelEducations
Census 2022,Municipality,Madibeng,Completed Primary,13624,4.3,,,,,North West,Bojanala,Madibeng,DsHighestLevelEducations
Census 2022,Municipality,Madibeng,Some Secondary,115340,36.3,,,,,North West,Bojanala,Madibeng,DsHighestLevelEducations
Census 2022,Municipality,Madibeng,Grade 12/Std10,117400,36.9,,,,,North West,Bojanala,Madibeng,DsHighestLevelEducations
Census 2022,Municipality,Madibeng,Higher Education,22890,7.2,,,,,North West,Bojanala,Madibeng,DsHighestLevelEducations
Census 2022,Municipality,Madibeng,Other,2587,0.8,,,,,North West,Bojanala,Madibeng,DsHighestLevelEducations
Census 2022,Municipality,Moretele,No Schooling,8747,6.9,,,,,North West,Bojanala,Moretele,DsHighestLevelEducations
Census 2022,Municipality,Moretele,Some Primary,12848,10.1,,,,,North West,Bojanala,Moretele,DsHighestLevelEducations
Census 2022,Municipality,Moretele,Completed Primary,5216,4.1,,,,,North West,Bojanala,Moretele,DsHighestLevelEducations
Census 2022,Municipality,Moretele,Some Secondary,43572,34.4,,,,,North West,Bojanala,Moretele,DsHighestLevelEducations
Census 2022,Municipality,Moretele,Grade 12/Std10,50063,39.5,,,,,North West,Bojanala,Moretele,DsHighestLevelEducations
Census 2022,Municipality,Moretele,Higher Education,5577,4.4,,,,,North West,Bojanala,Moretele,DsHighestLevelEducations
Census 2022,Municipality,Moretele,Other,742,0.6,,,,,North West,Bojanala,Moretele,DsHighestLevelEducations
Census 2022,Municipality,Moses Kotane,No Schooling,9657,6.2,,,,,North West,Bojanala,Moses Kotane,DsHighestLevelEducations
Census 2022,Municipality,Moses Kotane,Some Primary,15316,9.8,,,,,North West,Bojanala,Moses Kotane,DsHighestLevelEducations
Census 2022,Municipality,Moses Kotane,Completed Primary,6936,4.4,,,,,North West,Bojanala,Moses Kotane,DsHighestLevelEducations
Census 2022,Municipality,Moses Kotane,Some Secondary,55368,35.4,,,,,North West,Bojanala,Moses Kotane,DsHighestLevelEducations
Census 2022,Municipality,Moses Kotane,Grade 12/Std10,59245,37.9,,,,,North West,Bojanala,Moses Kotane,DsHighestLevelEducations
Census 2022,Municipality,Moses Kotane,Higher Education,8294,5.3,,,,,North West,Bojanala,Moses Kotane,DsHighestLevelEducations
Census 2022,Municipality,Moses Kotane,Other,1593,1.0,,,,,North West,Bojanala,Moses Kotane,DsHighestLevelEducations
Census 2022,Municipality,Rustenburg,No Schooling,13856,3.9,,,,,North West,Bojanala,Rustenburg,DsHighestLevelEducations
Census 2022,Municipality,Rustenburg,Some Primary,25713,7.2,,,,,North West,Bojanala,Rustenburg,DsHighestLevelEducations
Census 2022,Municipality,Rustenburg,Completed Primary,14476,4.0,,,,,North West,Bojanala,Rustenburg,DsHighestLevelEducations
Census 2022,Municipality,Rustenburg,Some Secondary,120820,33.8,,,,,North West,Bojanala,Rustenburg,DsHighestLevelEducations
Census 2022,Municipality,Rustenburg,Grade 12/Std10,150428,42.1,,,,,North West,Bojanala,Rustenburg,DsHighestLevelEducations
Census 2022,Municipality,Rustenburg,Higher Education,29300,8.2,,,,,North West,Bojanala,Rustenburg,DsHighestLevelEducations
Census 2022,Municipality,Rustenburg,Other,2890,0.8,,,,,North West,Bojanala,Rustenburg,DsHighestLevelEducations
Census 2022,Municipality,City of Matlosana,No Schooling,14991,5.7,,,,,North West,Dr Kenneth Kaunda,City of Matlosana,DsHighestLevelEducations
Census 2022,Municipality,City of Matlosana,Some Primary,20261,7.7,,,,,North West,Dr Kenneth Kaunda,City of Matlosana,DsHighestLevelEducations
Census 2022,Municipality,City of Matlosana,Completed Primary,9544,3.6,,,,,North West,Dr Kenneth Kaunda,City of Matlosana,DsHighestLevelEducations
Census 2022,Municipality,City of Matlosana,Some Secondary,93541,35.5,,,,,North West,Dr Kenneth Kaunda,City of Matlosana,DsHighestLevelEducations
Census 2022,Municipality,City of Matlosana,Grade 12/Std10,98103,37.3,,,,,North West,Dr Kenneth Kaunda,City of Matlosana,DsHighestLevelEducations
Census 2022,Municipality,City of Matlosana,Higher Education,24801,9.4,,,,,North West,Dr Kenneth Kaunda,City of Matlosana,DsHighestLevelEducations
Census 2022,Municipality,City of Matlosana,Other,1987,0.8,,,,,North West,Dr Kenneth Kaunda,City of Matlosana,DsHighestLevelEducations
Census 2022,Municipality,JB Marks,No Schooling,8239,6.3,,,,,North West,Dr Kenneth Kaunda,JB Marks,DsHighestLevelEducations
Census 2022,Municipality,JB Marks,Some Primary,11560,8.8,,,,,North West,Dr Kenneth Kaunda,JB Marks,DsHighestLevelEducations
Census 2022,Municipality,JB Marks,Completed Primary,5321,4.1,,,,,North West,Dr Kenneth Kaunda,JB Marks,DsHighestLevelEducations
Census 2022,Municipality,JB Marks,Some Secondary,44494,34.0,,,,,North West,Dr Kenneth Kaunda,JB Marks,DsHighestLevelEducations
Census 2022,Municipality,JB Marks,Grade 12/Std10,46045,35.1,,,,,North West,Dr Kenneth Kaunda,JB Marks,DsHighestLevelEducations
Census 2022,Municipality,JB Marks,Higher Education,14411,11.0,,,,,North West,Dr Kenneth Kaunda,JB Marks,DsHighestLevelEducations
Census 2022,Municipality,JB Marks,Other,929,0.7,,,,,North West,Dr Kenneth Kaunda,JB Marks,DsHighestLevelEducations
Census 2022,Municipality,Maquassi Hills,No Schooling,7383,14.8,,,,,North West,Dr Kenneth Kaunda,Maquassi Hills,DsHighestLevelEducations
Census 2022,Municipality,Maquassi Hills,Some Primary,6801,13.6,,,,,North West,Dr Kenneth Kaunda,Maquassi Hills,DsHighestLevelEducations
Census 2022,Municipality,Maquassi Hills,Completed Primary,2972,6.0,,,,,North West,Dr Kenneth Kaunda,Maquassi Hills,DsHighestLevelEducations
Census 2022,Municipality,Maquassi Hills,Some Secondary,17024,34.1,,,,,North West,Dr Kenneth Kaunda,Maquassi Hills,DsHighestLevelEducations
Census 2022,Municipality,Maquassi Hills,Grade 12/Std10,13747,27.6,,,,,North West,Dr Kenneth Kaunda,Maquassi Hills,DsHighestLevelEducations
Census 2022,Municipality,Maquassi Hills,Higher Education,1664,3.3,,,,,North West,Dr Kenneth Kaunda,Maquassi Hills,DsHighestLevelEducations
Census 2022,Municipality,Maquassi Hills,Other,265,0.5,,,,,North West,Dr Kenneth Kaunda,Maquassi Hills,DsHighestLevelEducations
Census 2022,Municipality,Greater Taung,No Schooling,12175,11.2,,,,,North West,Dr Ruth Segomotsi Mompati,Greater Taung,DsHighestLevelEducations
Census 2022,Municipality,Greater Taung,Some Primary,17378,16.0,,,,,North West,Dr Ruth Segomotsi Mompati,Greater Taung,DsHighestLevelEducations
Census 2022,Municipality,Greater Taung,Completed Primary,6125,5.6,,,,,North West,Dr Ruth Segomotsi Mompati,Greater Taung,DsHighestLevelEducations
Census 2022,Municipality,Greater Taung,Some Secondary,37630,34.6,,,,,North West,Dr Ruth Segomotsi Mompati,Greater Taung,DsHighestLevelEducations
Census 2022,Municipality,Greater Taung,Grade 12/Std10,29271,26.9,,,,,North West,Dr Ruth Segomotsi Mompati,Greater Taung,DsHighestLevelEducations
Census 2022,Municipality,Greater Taung,Higher Education,5321,4.9,,,,,North West,Dr Ruth Segomotsi Mompati,Greater Taung,DsHighestLevelEducations
Census 2022,Municipality,Greater Taung,Other,891,0.8,,,,,North West,Dr Ruth Segomotsi Mompati,Greater Taung,DsHighestLevelEducations
Census 2022,Municipality,Kagisano/Molopo,No Schooling,10658,18.5,,,,,North West,Dr Ruth Segomotsi Mompati,Kagisano/Molopo,DsHighestLevelEducations
Census 2022,Municipality,Kagisano/Molopo,Some Primary,9437,16.4,,,,,North West,Dr Ruth Segomotsi Mompati,Kagisano/Molopo,DsHighestLevelEducations
Census 2022,Municipality,Kagisano/Molopo,Completed Primary,3165,5.5,,,,,North West,Dr Ruth Segomotsi Mompati,Kagisano/Molopo,DsHighestLevelEducations
Census 2022,Municipality,Kagisano/Molopo,Some Secondary,17416,30.2,,,,,North West,Dr Ruth Segomotsi Mompati,Kagisano/Molopo,DsHighestLevelEducations
Census 2022,Municipality,Kagisano/Molopo,Grade 12/Std10,14540,25.2,,,,,North West,Dr Ruth Segomotsi Mompati,Kagisano/Molopo,DsHighestLevelEducations
Census 2022,Municipality,Kagisano/Molopo,Higher Education,2321,4.0,,,,,North West,Dr Ruth Segomotsi Mompati,Kagisano/Molopo,DsHighestLevelEducations
Census 2022,Municipality,Kagisano/Molopo,Other,178,0.3,,,,,North West,Dr Ruth Segomotsi Mompati,Kagisano/Molopo,DsHighestLevelEducations
Census 2022,Municipality,Lekwa-Teemane,No Schooling,3823,11.4,,,,,North West,Dr Ruth Segomotsi Mompati,Lekwa-Teemane,DsHighestLevelEducations
Census 2022,Municipality,Lekwa-Teemane,Some Primary,4503,13.4,,,,,North West,Dr Ruth Segomotsi Mompati,Lekwa-Teemane,DsHighestLevelEducations
Census 2022,Municipality,Lekwa-Teemane,Completed Primary,1831,5.4,,,,,North West,Dr Ruth Segomotsi Mompati,Lekwa-Teemane,DsHighestLevelEducations
Census 2022,Municipality,Lekwa-Teemane,Some Secondary,12281,36.5,,,,,North West,Dr Ruth Segomotsi Mompati,Lekwa-Teemane,DsHighestLevelEducations
Census 2022,Municipality,Lekwa-Teemane,Grade 12/Std10,9392,27.9,,,,,North West,Dr Ruth Segomotsi Mompati,Lekwa-Teemane,DsHighestLevelEducations
Census 2022,Municipality,Lekwa-Teemane,Higher Education,1680,5.0,,,,,North West,Dr Ruth Segomotsi Mompati,Lekwa-Teemane,DsHighestLevelEducations
Census 2022,Municipality,Lekwa-Teemane,Other,127,0.4,,,,,North West,Dr Ruth Segomotsi Mompati,Lekwa-Teemane,DsHighestLevelEducations
Census 2022,Municipality,Mamusa,No Schooling,5598,14.9,,,,,North West,Dr Ruth Segomotsi Mompati,Mamusa,DsHighestLevelEducations
Census 2022,Municipality,Mamusa,Some Primary,5229,14.0,,,,,North West,Dr Ruth Segomotsi Mompati,Mamusa,DsHighestLevelEducations
Census 2022,Municipality,Mamusa,Completed Primary,1939,5.2,,,,,North West,Dr Ruth Segomotsi Mompati,Mamusa,DsHighestLevelEducations
Census 2022,Municipality,Mamusa,Some Secondary,12281,32.8,,,,,North West,Dr Ruth Segomotsi Mompati,Mamusa,DsHighestLevelEducations
Census 2022,Municipality,Mamusa,Grade 12/Std10,10599,28.3,,,,,North West,Dr Ruth Segomotsi Mompati,Mamusa,DsHighestLevelEducations
Census 2022,Municipality,Mamusa,Higher Education,1651,4.4,,,,,North West,Dr Ruth Segomotsi Mompati,Mamusa,DsHighestLevelEducations
Census 2022,Municipality,Mamusa,Other,162,0.4,,,,,North West,Dr Ruth Segomotsi Mompati,Mamusa,DsHighestLevelEducations
Census 2022,Municipality,Naledi,No Schooling,3545,9.9,,,,,North West,Dr Ruth Segomotsi Mompati,Naledi,DsHighestLevelEducations
Census 2022,Municipality,Naledi,Some Primary,4214,11.7,,,,,North West,Dr Ruth Segomotsi Mompati,Naledi,DsHighestLevelEducations
Census 2022,Municipality,Naledi,Completed Primary,1668,4.6,,,,,North West,Dr Ruth Segomotsi Mompati,Naledi,DsHighestLevelEducations
Census 2022,Municipality,Naledi,Some Secondary,11964,33.2,,,,,North West,Dr Ruth Segomotsi Mompati,Naledi,DsHighestLevelEducations
Census 2022,Municipality,Naledi,Grade 12/Std10,11353,31.5,,,,,North West,Dr Ruth Segomotsi Mompati,Naledi,DsHighestLevelEducations
Census 2022,Municipality,Naledi,Higher Education,3070,8.5,,,,,North West,Dr Ruth Segomotsi Mompati,Naledi,DsHighestLevelEducations
Census 2022,Municipality,Naledi,Other,173,0.5,,,,,North West,Dr Ruth Segomotsi Mompati,Naledi,DsHighestLevelEducations
Census 2022,Municipality,Ditsobotla,No Schooling,9042,9.7,,,,,North West,Ngaka Modiri Molema,Ditsobotla,DsHighestLevelEducations
Census 2022,Municipality,Ditsobotla,Some Primary,11450,12.2,,,,,North West,Ngaka Modiri Molema,Ditsobotla,DsHighestLevelEducations
Census 2022,Municipality,Ditsobotla,Completed Primary,4478,4.8,,,,,North West,Ngaka Modiri Molema,Ditsobotla,DsHighestLevelEducations
Census 2022,Municipality,Ditsobotla,Some Secondary,31154,33.3,,,,,North West,Ngaka Modiri Molema,Ditsobotla,DsHighestLevelEducations
Census 2022,Municipality,Ditsobotla,Grade 12/Std10,30644,32.7,,,,,North West,Ngaka Modiri Molema,Ditsobotla,DsHighestLevelEducations
Census 2022,Municipality,Ditsobotla,Higher Education,6129,6.5,,,,,North West,Ngaka Modiri Molema,Ditsobotla,DsHighestLevelEducations
Census 2022,Municipality,Ditsobotla,Other,748,0.8,,,,,North West,Ngaka Modiri Molema,Ditsobotla,DsHighestLevelEducations
