timeSeriesDesc,geoLevelDesc,geoLevelValueDesc,label,countsPercentage,Province,District,Municipality,ReportType
Census 2022,Municipality,Renosterberg,Other,0.3,Northern Cape,Pixley ka Seme,Renosterberg,DsMainToiletFacilitys
Census 2022,Municipality,Renosterberg,None,4.2,Northern Cape,Pixley ka Seme,Renosterberg,DsMainToiletFacilitys
Census 2022,Municipality,Siyancuma,Flush toilet,73.9,Northern Cape,Pixley ka Seme,Siyancuma,DsMainToiletFacilitys
Census 2022,Municipality,Siyancuma,Chemical toilet,0.2,Northern Cape,Pixley ka Seme,Siyancuma,DsMainToiletFacilitys
Census 2022,Municipality,Siyancuma,Pit toilet,9.7,Northern Cape,Pixley ka Seme,Siyancuma,DsMainToiletFacilitys
Census 2022,Municipality,Siyancuma,Bucket toilet,9.6,Northern Cape,Pixley ka Seme,Siyancuma,DsMainToiletFacilitys
Census 2022,Municipality,Siyancuma,Other,0.3,Northern Cape,Pixley ka Seme,Siyancuma,DsMainToiletFacilitys
Census 2022,Municipality,Siyancuma,None,6.4,Northern Cape,Pixley ka Seme,Siyancuma,DsMainToiletFacilitys
Census 2022,Municipality,Siyathemba,Flush toilet,85.1,Northern Cape,Pixley ka Seme,Siyathemba,DsMainToiletFacilitys
Census 2022,Municipality,Siyathemba,Chemical toilet,2.0,Northern Cape,Pixley ka Seme,Siyathemba,DsMainToiletFacilitys
Census 2022,Municipality,Siyathemba,Pit toilet,4.7,Northern Cape,Pixley ka Seme,Siyathemba,DsMainToiletFacilitys
Census 2022,Municipality,Siyathemba,Bucket toilet,4.3,Northern Cape,Pixley ka Seme,Siyathemba,DsMainToiletFacilitys
Census 2022,Municipality,Siyathemba,Other,2.3,Northern Cape,Pixley ka Seme,Siyathemba,DsMainToiletFacilitys
Census 2022,Municipality,Siyathemba,None,1.5,Northern Cape,Pixley ka Seme,Siyathemba,DsMainToiletFacilitys
Census 2022,Municipality,Thembelihle,Flush toilet,69.2,Northern Cape,Pixley ka Seme,Thembelihle,DsMainToiletFacilitys
Census 2022,Municipality,Thembelihle,Chemical toilet,0.6,Northern Cape,Pixley ka Seme,Thembelihle,DsMainToiletFacilitys
Census 2022,Municipality,Thembelihle,Pit toilet,21.2,Northern Cape,Pixley ka Seme,Thembelihle,DsMainToiletFacilitys
Census 2022,Municipality,Thembelihle,Bucket toilet,1.4,Northern Cape,Pixley ka Seme,Thembelihle,DsMainToiletFacilitys
Census 2022,Municipality,Thembelihle,Other,0.9,Northern Cape,Pixley ka Seme,Thembelihle,DsMainToiletFacilitys
Census 2022,Municipality,Thembelihle,None,6.8,Northern Cape,Pixley ka Seme,Thembelihle,DsMainToiletFacilitys
Census 2022,Municipality,Ubuntu,Flush toilet,92.5,Northern Cape,Pixley ka Seme,Ubuntu,DsMainToiletFacilitys
Census 2022,Municipality,Ubuntu,Chemical toilet,0.9,Northern Cape,Pixley ka Seme,Ubuntu,DsMainToiletFacilitys
Census 2022,Municipality,Ubuntu,Pit toilet,1.2,Northern Cape,Pixley ka Seme,Ubuntu,DsMainToiletFacilitys
Census 2022,Municipality,Ubuntu,Bucket toilet,2.2,Northern Cape,Pixley ka Seme,Ubuntu,DsMainToiletFacilitys
Census 2022,Municipality,Ubuntu,Other,0.2,Northern Cape,Pixley ka Seme,Ubuntu,DsMainToiletFacilitys
Census 2022,Municipality,Ubuntu,None,2.9,Northern Cape,Pixley ka Seme,Ubuntu,DsMainToiletFacilitys
Census 2022,Municipality,Umsobomvu,Flush toilet,91.7,Northern Cape,Pixley ka Seme,Umsobomvu,DsMainToiletFacilitys
Census 2022,Municipality,Umsobomvu,Chemical toilet,2.1,Northern Cape,Pixley ka Seme,Umsobomvu,DsMainToiletFacilitys
Census 2022,Municipality,Umsobomvu,Pit toilet,2.5,Northern Cape,Pixley ka Seme,Umsobomvu,DsMainToiletFacilitys
Census 2022,Municipality,Umsobomvu,Bucket toilet,0.7,Northern Cape,Pixley ka Seme,Umsobomvu,DsMainToiletFacilitys
Census 2022,Municipality,Umsobomvu,Other,0.4,Northern Cape,Pixley ka Seme,Umsobomvu,DsMainToiletFacilitys
Census 2022,Municipality,Umsobomvu,None,2.6,Northern Cape,Pixley ka Seme,Umsobomvu,DsMainToiletFacilitys
Census 2022,Municipality,!Kheis,Flush toilet,49.9,Northern Cape,Z F Mgcawu,!Kheis,DsMainToiletFacilitys
Census 2022,Municipality,!Kheis,Chemical toilet,0.4,Northern Cape,Z F Mgcawu,!Kheis,DsMainToiletFacilitys
Census 2022,Municipality,!Kheis,Pit toilet,29.0,Northern Cape,Z F Mgcawu,!Kheis,DsMainToiletFacilitys
Census 2022,Municipality,!Kheis,Bucket toilet,7.2,Northern Cape,Z F Mgcawu,!Kheis,DsMainToiletFacilitys
Census 2022,Municipality,!Kheis,Other,1.7,Northern Cape,Z F Mgcawu,!Kheis,DsMainToiletFacilitys
Census 2022,Municipality,!Kheis,None,11.8,Northern Cape,Z F Mgcawu,!Kheis,DsMainToiletFacilitys
Census 2022,Municipality,Dawid Kruiper,Flush toilet,73.3,Northern Cape,Z F Mgcawu,Dawid Kruiper,DsMainToiletFacilitys
Census 2022,Municipality,Dawid Kruiper,Chemical toilet,0.1,Northern Cape,Z F Mgcawu,Dawid Kruiper,DsMainToiletFacilitys
Census 2022,Municipality,Dawid Kruiper,Pit toilet,7.0,Northern Cape,Z F Mgcawu,Dawid Kruiper,DsMainToiletFacilitys
Census 2022,Municipality,Dawid Kruiper,Bucket toilet,11.6,Northern Cape,Z F Mgcawu,Dawid Kruiper,DsMainToiletFacilitys
Census 2022,Municipality,Dawid Kruiper,Other,0.4,Northern Cape,Z F Mgcawu,Dawid Kruiper,DsMainToiletFacilitys
Census 2022,Municipality,Dawid Kruiper,None,7.6,Northern Cape,Z F Mgcawu,Dawid Kruiper,DsMainToiletFacilitys
Census 2022,Municipality,Kai !Garib,Flush toilet,77.2,Northern Cape,Z F Mgcawu,Kai !Garib,DsMainToiletFacilitys
Census 2022,Municipality,Kai !Garib,Chemical toilet,0.7,Northern Cape,Z F Mgcawu,Kai !Garib,DsMainToiletFacilitys
Census 2022,Municipality,Kai !Garib,Pit toilet,7.1,Northern Cape,Z F Mgcawu,Kai !Garib,DsMainToiletFacilitys
Census 2022,Municipality,Kai !Garib,Bucket toilet,4.9,Northern Cape,Z F Mgcawu,Kai !Garib,DsMainToiletFacilitys
Census 2022,Municipality,Kai !Garib,Other,1.8,Northern Cape,Z F Mgcawu,Kai !Garib,DsMainToiletFacilitys
Census 2022,Municipality,Kai !Garib,None,8.3,Northern Cape,Z F Mgcawu,Kai !Garib,DsMainToiletFacilitys
Census 2022,Municipality,Kgatelopele,Flush toilet,94.9,Northern Cape,Z F Mgcawu,Kgatelopele,DsMainToiletFacilitys
Census 2022,Municipality,Kgatelopele,Chemical toilet,0.6,Northern Cape,Z F Mgcawu,Kgatelopele,DsMainToiletFacilitys
Census 2022,Municipality,Kgatelopele,Pit toilet,1.5,Northern Cape,Z F Mgcawu,Kgatelopele,DsMainToiletFacilitys
Census 2022,Municipality,Kgatelopele,Bucket toilet,1.3,Northern Cape,Z F Mgcawu,Kgatelopele,DsMainToiletFacilitys
Census 2022,Municipality,Kgatelopele,Other,1.0,Northern Cape,Z F Mgcawu,Kgatelopele,DsMainToiletFacilitys
Census 2022,Municipality,Kgatelopele,None,0.7,Northern Cape,Z F Mgcawu,Kgatelopele,DsMainToiletFacilitys
Census 2022,Municipality,Tsantsabane,Flush toilet,85.4,Northern Cape,Z F Mgcawu,Tsantsabane,DsMainToiletFacilitys
Census 2022,Municipality,Tsantsabane,Chemical toilet,0.5,Northern Cape,Z F Mgcawu,Tsantsabane,DsMainToiletFacilitys
Census 2022,Municipality,Tsantsabane,Pit toilet,2.5,Northern Cape,Z F Mgcawu,Tsantsabane,DsMainToiletFacilitys
Census 2022,Municipality,Tsantsabane,Bucket toilet,4.9,Northern Cape,Z F Mgcawu,Tsantsabane,DsMainToiletFacilitys
Census 2022,Municipality,Tsantsabane,Other,0.5,Northern Cape,Z F Mgcawu,Tsantsabane,DsMainToiletFacilitys
Census 2022,Municipality,Tsantsabane,None,6.2,Northern Cape,Z F Mgcawu,Tsantsabane,DsMainToiletFacilitys
Census 2022,Municipality,Breede Valley,Flush toilet,94.9,Western Cape,Cape Winelands,Breede Valley,DsMainToiletFacilitys
Census 2022,Municipality,Breede Valley,Chemical toilet,0.9,Western Cape,Cape Winelands,Breede Valley,DsMainToiletFacilitys
Census 2022,Municipality,Breede Valley,Pit toilet,0.7,Western Cape,Cape Winelands,Breede Valley,DsMainToiletFacilitys
Census 2022,Municipality,Breede Valley,Bucket toilet,2.4,Western Cape,Cape Winelands,Breede Valley,DsMainToiletFacilitys
Census 2022,Municipality,Breede Valley,Other,0.3,Western Cape,Cape Winelands,Breede Valley,DsMainToiletFacilitys
Census 2022,Municipality,Breede Valley,None,0.7,Western Cape,Cape Winelands,Breede Valley,DsMainToiletFacilitys
Census 2022,Municipality,Drakenstein,Flush toilet,96.7,Western Cape,Cape Winelands,Drakenstein,DsMainToiletFacilitys
Census 2022,Municipality,Drakenstein,Chemical toilet,0.2,Western Cape,Cape Winelands,Drakenstein,DsMainToiletFacilitys
Census 2022,Municipality,Drakenstein,Pit toilet,0.1,Western Cape,Cape Winelands,Drakenstein,DsMainToiletFacilitys
Census 2022,Municipality,Drakenstein,Bucket toilet,2.5,Western Cape,Cape Winelands,Drakenstein,DsMainToiletFacilitys
Census 2022,Municipality,Drakenstein,Other,0.1,Western Cape,Cape Winelands,Drakenstein,DsMainToiletFacilitys
Census 2022,Municipality,Drakenstein,None,0.3,Western Cape,Cape Winelands,Drakenstein,DsMainToiletFacilitys
Census 2022,Municipality,Langeberg,Flush toilet,96.3,Western Cape,Cape Winelands,Langeberg,DsMainToiletFacilitys
Census 2022,Municipality,Langeberg,Chemical toilet,0.1,Western Cape,Cape Winelands,Langeberg,DsMainToiletFacilitys
Census 2022,Municipality,Langeberg,Pit toilet,0.2,Western Cape,Cape Winelands,Langeberg,DsMainToiletFacilitys
Census 2022,Municipality,Langeberg,Bucket toilet,1.2,Western Cape,Cape Winelands,Langeberg,DsMainToiletFacilitys
Census 2022,Municipality,Langeberg,Other,0.8,Western Cape,Cape Winelands,Langeberg,DsMainToiletFacilitys
Census 2022,Municipality,Langeberg,None,1.2,Western Cape,Cape Winelands,Langeberg,DsMainToiletFacilitys
Census 2022,Municipality,Stellenbosch,Flush toilet,96.8,Western Cape,Cape Winelands,Stellenbosch,DsMainToiletFacilitys
Census 2022,Municipality,Stellenbosch,Chemical toilet,0.1,Western Cape,Cape Winelands,Stellenbosch,DsMainToiletFacilitys
Census 2022,Municipality,Stellenbosch,Pit toilet,0.2,Western Cape,Cape Winelands,Stellenbosch,DsMainToiletFacilitys
Census 2022,Municipality,Stellenbosch,Bucket toilet,0.8,Western Cape,Cape Winelands,Stellenbosch,DsMainToiletFacilitys
Census 2022,Municipality,Stellenbosch,Other,0.3,Western Cape,Cape Winelands,Stellenbosch,DsMainToiletFacilitys
Census 2022,Municipality,Stellenbosch,None,1.7,Western Cape,Cape Winelands,Stellenbosch,DsMainToiletFacilitys
Census 2022,Municipality,Witzenberg,Flush toilet,96.1,Western Cape,Cape Winelands,Witzenberg,DsMainToiletFacilitys
Census 2022,Municipality,Witzenberg,Chemical toilet,0.1,Western Cape,Cape Winelands,Witzenberg,DsMainToiletFacilitys
Census 2022,Municipality,Witzenberg,Pit toilet,0.2,Western Cape,Cape Winelands,Witzenberg,DsMainToiletFacilitys
Census 2022,Municipality,Witzenberg,Bucket toilet,1.2,Western Cape,Cape Winelands,Witzenberg,DsMainToiletFacilitys
Census 2022,Municipality,Witzenberg,Other,0.3,Western Cape,Cape Winelands,Witzenberg,DsMainToiletFacilitys
Census 2022,Municipality,Witzenberg,None,2.2,Western Cape,Cape Winelands,Witzenberg,DsMainToiletFacilitys
Census 2022,Municipality,Beaufort West,Flush toilet,98.0,Western Cape,Central Karoo,Beaufort West,DsMainToiletFacilitys
Census 2022,Municipality,Beaufort West,Chemical toilet,0.0,Western Cape,Central Karoo,Beaufort West,DsMainToiletFacilitys
Census 2022,Municipality,Beaufort West,Pit toilet,0.6,Western Cape,Central Karoo,Beaufort West,DsMainToiletFacilitys
Census 2022,Municipality,Beaufort West,Bucket toilet,0.6,Western Cape,Central Karoo,Beaufort West,DsMainToiletFacilitys
Census 2022,Municipality,Beaufort West,Other,0.1,Western Cape,Central Karoo,Beaufort West,DsMainToiletFacilitys
Census 2022,Municipality,Beaufort West,None,0.7,Western Cape,Central Karoo,Beaufort West,DsMainToiletFacilitys
Census 2022,Municipality,Laingsburg,Flush toilet,95.6,Western Cape,Central Karoo,Laingsburg,DsMainToiletFacilitys
Census 2022,Municipality,Laingsburg,Chemical toilet,0.0,Western Cape,Central Karoo,Laingsburg,DsMainToiletFacilitys
Census 2022,Municipality,Laingsburg,Pit toilet,1.9,Western Cape,Central Karoo,Laingsburg,DsMainToiletFacilitys
Census 2022,Municipality,Laingsburg,Bucket toilet,0.4,Western Cape,Central Karoo,Laingsburg,DsMainToiletFacilitys
Census 2022,Municipality,Laingsburg,Other,0.7,Western Cape,Central Karoo,Laingsburg,DsMainToiletFacilitys
Census 2022,Municipality,Laingsburg,None,1.4,Western Cape,Central Karoo,Laingsburg,DsMainToiletFacilitys
Census 2022,Municipality,Prince Albert,Flush toilet,96.7,Western Cape,Central Karoo,Prince Albert,DsMainToiletFacilitys
Census 2022,Municipality,Prince Albert,Chemical toilet,0.1,Western Cape,Central Karoo,Prince Albert,DsMainToiletFacilitys
Census 2022,Municipality,Prince Albert,Pit toilet,0.5,Western Cape,Central Karoo,Prince Albert,DsMainToiletFacilitys
Census 2022,Municipality,Prince Albert,Bucket toilet,2.0,Western Cape,Central Karoo,Prince Albert,DsMainToiletFacilitys
Census 2022,Municipality,Prince Albert,Other,0.3,Western Cape,Central Karoo,Prince Albert,DsMainToiletFacilitys
Census 2022,Municipality,Prince Albert,None,0.4,Western Cape,Central Karoo,Prince Albert,DsMainToiletFacilitys
Census 2022,Municipality,City of Cape Town,Flush toilet,93.4,Western Cape,City of Cape Town,City of Cape Town,DsMainToiletFacilitys
Census 2022,Municipality,City of Cape Town,Chemical toilet,1.5,Western Cape,City of Cape Town,City of Cape Town,DsMainToiletFacilitys
Census 2022,Municipality,City of Cape Town,Pit toilet,0.3,Western Cape,City of Cape Town,City of Cape Town,DsMainToiletFacilitys
Census 2022,Municipality,City of Cape Town,Bucket toilet,3.7,Western Cape,City of Cape Town,City of Cape Town,DsMainToiletFacilitys
Census 2022,Municipality,City of Cape Town,Other,0.2,Western Cape,City of Cape Town,City of Cape Town,DsMainToiletFacilitys
Census 2022,Municipality,City of Cape Town,None,1.0,Western Cape,City of Cape Town,City of Cape Town,DsMainToiletFacilitys
Census 2022,Municipality,Bitou,Flush toilet,97.3,Western Cape,Garden Route,Bitou,DsMainToiletFacilitys
Census 2022,Municipality,Bitou,Chemical toilet,0.1,Western Cape,Garden Route,Bitou,DsMainToiletFacilitys
Census 2022,Municipality,Bitou,Pit toilet,1.2,Western Cape,Garden Route,Bitou,DsMainToiletFacilitys
Census 2022,Municipality,Bitou,Bucket toilet,0.6,Western Cape,Garden Route,Bitou,DsMainToiletFacilitys
Census 2022,Municipality,Bitou,Other,0.5,Western Cape,Garden Route,Bitou,DsMainToiletFacilitys
Census 2022,Municipality,Bitou,None,0.4,Western Cape,Garden Route,Bitou,DsMainToiletFacilitys
Census 2022,Municipality,George,Flush toilet,93.4,Western Cape,Garden Route,George,DsMainToiletFacilitys
Census 2022,Municipality,George,Chemical toilet,1.9,Western Cape,Garden Route,George,DsMainToiletFacilitys
Census 2022,Municipality,George,Pit toilet,0.8,Western Cape,Garden Route,George,DsMainToiletFacilitys
Census 2022,Municipality,George,Bucket toilet,3.2,Western Cape,Garden Route,George,DsMainToiletFacilitys
Census 2022,Municipality,George,Other,0.3,Western Cape,Garden Route,George,DsMainToiletFacilitys
Census 2022,Municipality,George,None,0.5,Western Cape,Garden Route,George,DsMainToiletFacilitys
Census 2022,Municipality,Hessequa,Flush toilet,97.5,Western Cape,Garden Route,Hessequa,DsMainToiletFacilitys
Census 2022,Municipality,Hessequa,Chemical toilet,0.1,Western Cape,Garden Route,Hessequa,DsMainToiletFacilitys
Census 2022,Municipality,Hessequa,Pit toilet,0.8,Western Cape,Garden Route,Hessequa,DsMainToiletFacilitys
Census 2022,Municipality,Hessequa,Bucket toilet,0.8,Western Cape,Garden Route,Hessequa,DsMainToiletFacilitys
Census 2022,Municipality,Hessequa,Other,0.5,Western Cape,Garden Route,Hessequa,DsMainToiletFacilitys
Census 2022,Municipality,Hessequa,None,0.3,Western Cape,Garden Route,Hessequa,DsMainToiletFacilitys
Census 2022,Municipality,Kannaland,Flush toilet,86.9,Western Cape,Garden Route,Kannaland,DsMainToiletFacilitys
Census 2022,Municipality,Kannaland,Chemical toilet,1.4,Western Cape,Garden Route,Kannaland,DsMainToiletFacilitys
Census 2022,Municipality,Kannaland,Pit toilet,5.0,Western Cape,Garden Route,Kannaland,DsMainToiletFacilitys
Census 2022,Municipality,Kannaland,Bucket toilet,3.9,Western Cape,Garden Route,Kannaland,DsMainToiletFacilitys
Census 2022,Municipality,Kannaland,Other,1.1,Western Cape,Garden Route,Kannaland,DsMainToiletFacilitys
Census 2022,Municipality,Kannaland,None,1.6,Western Cape,Garden Route,Kannaland,DsMainToiletFacilitys
Census 2022,Municipality,Knysna,Flush toilet,90.6,Western Cape,Garden Route,Knysna,DsMainToiletFacilitys
Census 2022,Municipality,Knysna,Chemical toilet,2.7,Western Cape,Garden Route,Knysna,DsMainToiletFacilitys
Census 2022,Municipality,Knysna,Pit toilet,2.3,Western Cape,Garden Route,Knysna,DsMainToiletFacilitys
Census 2022,Municipality,Knysna,Bucket toilet,2.7,Western Cape,Garden Route,Knysna,DsMainToiletFacilitys
Census 2022,Municipality,Knysna,Other,0.3,Western Cape,Garden Route,Knysna,DsMainToiletFacilitys
Census 2022,Municipality,Knysna,None,1.4,Western Cape,Garden Route,Knysna,DsMainToiletFacilitys
Census 2022,Municipality,Mossel Bay,Flush toilet,97.1,Western Cape,Garden Route,Mossel Bay,DsMainToiletFacilitys
Census 2022,Municipality,Mossel Bay,Chemical toilet,0.2,Western Cape,Garden Route,Mossel Bay,DsMainToiletFacilitys
Census 2022,Municipality,Mossel Bay,Pit toilet,0.4,Western Cape,Garden Route,Mossel Bay,DsMainToiletFacilitys
Census 2022,Municipality,Mossel Bay,Bucket toilet,0.9,Western Cape,Garden Route,Mossel Bay,DsMainToiletFacilitys
Census 2022,Municipality,Mossel Bay,Other,0.4,Western Cape,Garden Route,Mossel Bay,DsMainToiletFacilitys
Census 2022,Municipality,Mossel Bay,None,0.9,Western Cape,Garden Route,Mossel Bay,DsMainToiletFacilitys
Census 2022,Municipality,Oudtshoorn,Flush toilet,88.5,Western Cape,Garden Route,Oudtshoorn,DsMainToiletFacilitys
Census 2022,Municipality,Oudtshoorn,Chemical toilet,1.6,Western Cape,Garden Route,Oudtshoorn,DsMainToiletFacilitys
Census 2022,Municipality,Oudtshoorn,Pit toilet,1.6,Western Cape,Garden Route,Oudtshoorn,DsMainToiletFacilitys
Census 2022,Municipality,Oudtshoorn,Bucket toilet,4.2,Western Cape,Garden Route,Oudtshoorn,DsMainToiletFacilitys
Census 2022,Municipality,Oudtshoorn,Other,1.7,Western Cape,Garden Route,Oudtshoorn,DsMainToiletFacilitys
Census 2022,Municipality,Oudtshoorn,None,2.4,Western Cape,Garden Route,Oudtshoorn,DsMainToiletFacilitys
Census 2022,Municipality,Cape Agulhas,Flush toilet,98.6,Western Cape,Overberg,Cape Agulhas,DsMainToiletFacilitys
Census 2022,Municipality,Cape Agulhas,Chemical toilet,0.2,Western Cape,Overberg,Cape Agulhas,DsMainToiletFacilitys
Census 2022,Municipality,Cape Agulhas,Pit toilet,0.0,Western Cape,Overberg,Cape Agulhas,DsMainToiletFacilitys
Census 2022,Municipality,Cape Agulhas,Bucket toilet,0.6,Western Cape,Overberg,Cape Agulhas,DsMainToiletFacilitys
Census 2022,Municipality,Cape Agulhas,Other,0.0,Western Cape,Overberg,Cape Agulhas,DsMainToiletFacilitys
Census 2022,Municipality,Cape Agulhas,None,0.6,Western Cape,Overberg,Cape Agulhas,DsMainToiletFacilitys
Census 2022,Municipality,Overstrand,Flush toilet,99.0,Western Cape,Overberg,Overstrand,DsMainToiletFacilitys
Census 2022,Municipality,Overstrand,Chemical toilet,0.2,Western Cape,Overberg,Overstrand,DsMainToiletFacilitys
Census 2022,Municipality,Overstrand,Pit toilet,0.1,Western Cape,Overberg,Overstrand,DsMainToiletFacilitys
Census 2022,Municipality,Overstrand,Bucket toilet,0.4,Western Cape,Overberg,Overstrand,DsMainToiletFacilitys
Census 2022,Municipality,Overstrand,Other,0.1,Western Cape,Overberg,Overstrand,DsMainToiletFacilitys
Census 2022,Municipality,Overstrand,None,0.1,Western Cape,Overberg,Overstrand,DsMainToiletFacilitys
Census 2022,Municipality,Swellendam,Flush toilet,96.0,Western Cape,Overberg,Swellendam,DsMainToiletFacilitys
Census 2022,Municipality,Swellendam,Chemical toilet,0.1,Western Cape,Overberg,Swellendam,DsMainToiletFacilitys
Census 2022,Municipality,Swellendam,Pit toilet,0.6,Western Cape,Overberg,Swellendam,DsMainToiletFacilitys
Census 2022,Municipality,Swellendam,Bucket toilet,2.1,Western Cape,Overberg,Swellendam,DsMainToiletFacilitys
Census 2022,Municipality,Swellendam,Other,0.6,Western Cape,Overberg,Swellendam,DsMainToiletFacilitys
Census 2022,Municipality,Swellendam,None,0.6,Western Cape,Overberg,Swellendam,DsMainToiletFacilitys
Census 2022,Municipality,Theewaterskloof,Flush toilet,84.0,Western Cape,Overberg,Theewaterskloof,DsMainToiletFacilitys
Census 2022,Municipality,Theewaterskloof,Chemical toilet,0.6,Western Cape,Overberg,Theewaterskloof,DsMainToiletFacilitys
Census 2022,Municipality,Theewaterskloof,Pit toilet,0.2,Western Cape,Overberg,Theewaterskloof,DsMainToiletFacilitys
Census 2022,Municipality,Theewaterskloof,Bucket toilet,2.9,Western Cape,Overberg,Theewaterskloof,DsMainToiletFacilitys
Census 2022,Municipality,Theewaterskloof,Other,1.4,Western Cape,Overberg,Theewaterskloof,DsMainToiletFacilitys
Census 2022,Municipality,Theewaterskloof,None,10.9,Western Cape,Overberg,Theewaterskloof,DsMainToiletFacilitys
Census 2022,Municipality,Bergrivier,Flush toilet,97.7,Western Cape,West Coast,Bergrivier,DsMainToiletFacilitys
Census 2022,Municipality,Bergrivier,Chemical toilet,0.2,Western Cape,West Coast,Bergrivier,DsMainToiletFacilitys
Census 2022,Municipality,Bergrivier,Pit toilet,0.2,Western Cape,West Coast,Bergrivier,DsMainToiletFacilitys
Census 2022,Municipality,Bergrivier,Bucket toilet,1.2,Western Cape,West Coast,Bergrivier,DsMainToiletFacilitys
Census 2022,Municipality,Bergrivier,Other,0.2,Western Cape,West Coast,Bergrivier,DsMainToiletFacilitys
Census 2022,Municipality,Bergrivier,None,0.6,Western Cape,West Coast,Bergrivier,DsMainToiletFacilitys
Census 2022,Municipality,Cederberg,Flush toilet,88.3,Western Cape,West Coast,Cederberg,DsMainToiletFacilitys
Census 2022,Municipality,Cederberg,Chemical toilet,0.1,Western Cape,West Coast,Cederberg,DsMainToiletFacilitys
Census 2022,Municipality,Cederberg,Pit toilet,0.4,Western Cape,West Coast,Cederberg,DsMainToiletFacilitys
Census 2022,Municipality,Cederberg,Bucket toilet,3.1,Western Cape,West Coast,Cederberg,DsMainToiletFacilitys
Census 2022,Municipality,Cederberg,Other,2.3,Western Cape,West Coast,Cederberg,DsMainToiletFacilitys
Census 2022,Municipality,Cederberg,None,5.8,Western Cape,West Coast,Cederberg,DsMainToiletFacilitys
Census 2022,Municipality,Matzikama,Flush toilet,94.0,Western Cape,West Coast,Matzikama,DsMainToiletFacilitys
Census 2022,Municipality,Matzikama,Chemical toilet,0.1,Western Cape,West Coast,Matzikama,DsMainToiletFacilitys
Census 2022,Municipality,Matzikama,Pit toilet,0.8,Western Cape,West Coast,Matzikama,DsMainToiletFacilitys
Census 2022,Municipality,Matzikama,Bucket toilet,2.9,Western Cape,West Coast,Matzikama,DsMainToiletFacilitys
Census 2022,Municipality,Matzikama,Other,0.4,Western Cape,West Coast,Matzikama,DsMainToiletFacilitys
Census 2022,Municipality,Matzikama,None,1.9,Western Cape,West Coast,Matzikama,DsMainToiletFacilitys
Census 2022,Municipality,Saldanha Bay,Flush toilet,93.2,Western Cape,West Coast,Saldanha Bay,DsMainToiletFacilitys
Census 2022,Municipality,Saldanha Bay,Chemical toilet,0.4,Western Cape,West Coast,Saldanha Bay,DsMainToiletFacilitys
Census 2022,Municipality,Saldanha Bay,Pit toilet,0.9,Western Cape,West Coast,Saldanha Bay,DsMainToiletFacilitys
Census 2022,Municipality,Saldanha Bay,Bucket toilet,3.5,Western Cape,West Coast,Saldanha Bay,DsMainToiletFacilitys
Census 2022,Municipality,Saldanha Bay,Other,0.5,Western Cape,West Coast,Saldanha Bay,DsMainToiletFacilitys
Census 2022,Municipality,Saldanha Bay,None,1.5,Western Cape,West Coast,Saldanha Bay,DsMainToiletFacilitys
Census 2022,Municipality,Swartland,Flush toilet,96.8,Western Cape,West Coast,Swartland,DsMainToiletFacilitys
Census 2022,Municipality,Swartland,Chemical toilet,0.2,Western Cape,West Coast,Swartland,DsMainToiletFacilitys
Census 2022,Municipality,Swartland,Pit toilet,0.3,Western Cape,West Coast,Swartland,DsMainToiletFacilitys
Census 2022,Municipality,Swartland,Bucket toilet,2.1,Western Cape,West Coast,Swartland,DsMainToiletFacilitys
Census 2022,Municipality,Swartland,Other,0.2,Western Cape,West Coast,Swartland,DsMainToiletFacilitys
Census 2022,Municipality,Swartland,None,0.3,Western Cape,West Coast,Swartland,DsMainToiletFacilitys
